Feature,Importance
cat__user_cityid_2382.0,0.0
cat__user_cityid_2385.0,0.0
cat__user_cityid_2386.0,0.0
cat__user_cityid_2387.0,0.0
cat__user_cityid_2388.0,0.0
cat__user_cityid_2389.0,0.0
cat__user_cityid_2391.0,0.0
cat__user_cityid_2392.0,0.0
cat__user_cityid_2395.0,0.0
cat__user_cityid_2396.0,0.0
cat__user_cityid_2397.0,0.0
cat__user_cityid_2398.0,0.0
cat__user_cityid_2400.0,0.0
cat__user_cityid_2405.0,0.0
cat__user_cityid_2407.0,0.0
cat__user_cityid_2408.0,0.0
cat__user_cityid_2409.0,0.0
cat__user_cityid_2410.0,0.0
cat__user_cityid_2411.0,0.0
cat__user_cityid_2416.0,0.0
cat__user_cityid_2418.0,0.0
cat__user_cityid_2421.0,0.0
cat__user_cityid_2423.0,0.0
cat__user_cityid_2425.0,0.0
cat__user_cityid_2427.0,0.0
cat__user_cityid_2428.0,0.0
cat__user_cityid_2429.0,0.0
cat__user_cityid_2430.0,0.0
cat__user_cityid_2431.0,0.0
cat__user_cityid_2434.0,0.0
cat__user_cityid_2435.0,0.0
cat__user_cityid_2436.0,0.0
cat__user_cityid_2437.0,0.0
cat__user_cityid_2443.0,0.0
cat__user_cityid_2444.0,0.0
cat__user_cityid_2445.0,0.0
cat__user_cityid_2446.0,0.0
cat__user_cityid_2447.0,0.0
cat__user_cityid_2448.0,0.0
cat__user_cityid_2449.0,0.0
cat__user_cityid_2451.0,0.0
cat__user_cityid_2453.0,0.0
cat__user_cityid_2456.0,0.0
cat__user_cityid_2458.0,0.0
cat__user_cityid_2460.0,0.0
cat__user_cityid_2462.0,0.0
cat__user_cityid_2465.0,0.0
cat__user_cityid_2466.0,0.0
cat__user_cityid_2467.0,0.0
cat__user_cityid_2468.0,0.0
cat__user_cityid_2469.0,0.0
cat__user_cityid_2470.0,0.0
cat__user_cityid_2471.0,0.0
cat__user_cityid_2473.0,0.0
cat__user_cityid_2475.0,0.0
cat__user_cityid_2476.0,0.0
cat__user_cityid_2477.0,0.0
cat__user_cityid_2478.0,0.0
cat__user_cityid_2479.0,0.0
cat__user_cityid_2481.0,0.0
cat__user_cityid_2482.0,0.0
cat__user_cityid_2485.0,0.0
cat__user_cityid_2486.0,0.0
cat__user_cityid_2487.0,0.0
cat__user_cityid_2488.0,0.0
cat__user_cityid_2491.0,0.0
cat__user_cityid_2495.0,0.0
cat__user_cityid_2496.0,0.0
cat__user_cityid_2497.0,0.0
cat__user_cityid_2498.0,0.0
cat__user_cityid_2500.0,0.0
cat__user_cityid_2501.0,0.0
cat__user_cityid_2503.0,0.0
cat__user_cityid_2505.0,0.0
cat__user_cityid_2506.0,0.0
cat__user_cityid_2508.0,0.0
cat__user_cityid_2509.0,0.0
cat__user_cityid_2510.0,0.0
cat__user_cityid_2514.0,0.0
cat__user_cityid_2516.0,0.0
cat__user_cityid_2517.0,0.0
cat__user_cityid_2519.0,0.0
cat__user_cityid_2522.0,0.0
cat__user_cityid_2523.0,0.0
cat__user_cityid_2529.0,0.0
cat__user_cityid_2530.0,0.0
cat__user_cityid_2531.0,0.0
cat__user_cityid_2532.0,0.0
cat__user_cityid_2534.0,0.0
cat__user_cityid_2536.0,0.0
cat__user_cityid_2537.0,0.0
cat__user_cityid_2538.0,0.0
cat__user_cityid_2542.0,0.0
cat__user_cityid_2543.0,0.0
cat__user_cityid_2544.0,0.0
cat__user_cityid_2547.0,0.0
cat__user_cityid_2548.0,0.0
cat__user_cityid_2550.0,0.0
cat__user_cityid_2551.0,0.0
cat__user_cityid_2552.0,0.0
cat__user_cityid_2553.0,0.0
cat__user_cityid_2554.0,0.0
cat__user_cityid_2558.0,0.0
cat__user_cityid_2559.0,0.0
cat__user_cityid_2560.0,0.0
cat__user_cityid_2561.0,0.0
cat__user_cityid_2563.0,0.0
cat__user_cityid_2564.0,0.0
cat__user_cityid_2566.0,0.0
cat__user_cityid_2567.0,0.0
cat__user_cityid_2568.0,0.0
cat__user_cityid_2569.0,0.0
cat__user_cityid_2570.0,0.0
cat__user_cityid_2572.0,0.0
cat__user_cityid_2573.0,0.0
cat__user_cityid_2574.0,0.0
cat__user_cityid_2575.0,0.0
cat__user_cityid_2576.0,0.0
cat__user_cityid_2579.0,0.0
cat__user_cityid_2580.0,0.0
cat__user_cityid_2581.0,0.0
cat__user_cityid_2584.0,0.0
cat__user_cityid_2585.0,0.0
cat__user_cityid_2586.0,0.0
cat__user_cityid_2589.0,0.0
cat__user_cityid_2590.0,0.0
cat__user_cityid_2592.0,0.0
cat__user_cityid_2593.0,0.0
cat__user_cityid_2595.0,0.0
cat__user_cityid_2596.0,0.0
cat__user_cityid_2599.0,0.0
cat__user_cityid_2601.0,0.0
cat__user_cityid_2602.0,0.0
cat__user_cityid_2604.0,0.0
cat__user_cityid_2605.0,0.0
cat__user_cityid_2606.0,0.0
cat__user_cityid_2607.0,0.0
cat__user_cityid_2609.0,0.0
cat__user_cityid_2610.0,0.0
cat__user_cityid_2612.0,0.0
cat__user_cityid_2614.0,0.0
cat__user_cityid_2615.0,0.0
cat__user_cityid_2616.0,0.0
cat__user_cityid_2617.0,0.0
cat__user_cityid_2618.0,0.0
cat__user_cityid_2621.0,0.0
cat__user_cityid_2623.0,0.0
cat__user_cityid_2624.0,0.0
cat__user_cityid_2625.0,0.0
cat__user_cityid_2627.0,0.0
cat__user_cityid_2628.0,0.0
cat__user_cityid_2629.0,0.0
cat__user_cityid_2630.0,0.0
cat__user_cityid_2632.0,0.0
cat__user_cityid_2633.0,0.0
cat__user_cityid_2635.0,0.0
cat__user_cityid_2637.0,0.0
cat__user_cityid_2639.0,0.0
cat__user_cityid_2640.0,0.0
cat__user_cityid_2641.0,0.0
cat__user_cityid_2643.0,0.0
cat__user_cityid_2645.0,0.0
cat__user_cityid_2646.0,0.0
cat__user_cityid_2647.0,0.0
cat__user_cityid_2648.0,0.0
cat__user_cityid_2649.0,0.0
cat__user_cityid_2650.0,0.0
cat__user_cityid_2654.0,0.0
cat__user_cityid_2655.0,0.0
cat__user_cityid_2656.0,0.0
cat__user_cityid_2657.0,0.0
cat__user_cityid_2658.0,0.0
cat__user_cityid_2661.0,0.0
cat__user_cityid_2663.0,0.0
cat__user_cityid_2664.0,0.0
cat__user_cityid_2665.0,0.0
cat__user_cityid_2666.0,0.0
cat__user_cityid_2667.0,0.0
cat__user_cityid_2668.0,0.0
cat__user_cityid_2669.0,0.0
cat__user_cityid_2670.0,0.0
cat__user_cityid_2674.0,0.0
cat__user_cityid_2675.0,0.0
cat__user_cityid_2678.0,0.0
cat__user_cityid_2679.0,0.0
cat__user_cityid_2682.0,0.0
cat__user_cityid_2683.0,0.0
cat__user_cityid_2684.0,0.0
cat__user_cityid_2688.0,0.0
cat__user_cityid_2690.0,0.0
cat__user_cityid_2694.0,0.0
cat__user_cityid_2695.0,0.0
cat__user_cityid_2696.0,0.0
cat__user_cityid_2698.0,0.0
cat__user_cityid_2699.0,0.0
cat__user_cityid_2700.0,0.0
cat__user_cityid_2701.0,0.0
cat__user_cityid_2702.0,0.0
cat__user_cityid_2703.0,0.0
cat__user_cityid_2704.0,0.0
cat__user_cityid_2706.0,0.0
cat__user_cityid_2707.0,0.0
cat__user_cityid_2708.0,0.0
cat__user_cityid_2709.0,0.0
cat__user_cityid_2710.0,0.0
cat__user_cityid_2711.0,0.0
cat__user_cityid_2713.0,0.0
cat__user_cityid_2715.0,0.0
cat__user_cityid_2716.0,0.0
cat__user_cityid_2718.0,0.0
cat__user_cityid_2722.0,0.0
cat__user_cityid_2723.0,0.0
cat__user_cityid_2725.0,0.0
cat__user_cityid_2726.0,0.0
cat__user_cityid_2727.0,0.0
cat__user_cityid_2729.0,0.0
cat__user_cityid_2730.0,0.0
cat__user_cityid_2734.0,0.0
cat__user_cityid_2735.0,0.0
cat__user_cityid_2736.0,0.0
cat__user_cityid_2737.0,0.0
cat__user_cityid_2738.0,0.0
cat__user_cityid_2739.0,0.0
cat__user_cityid_2741.0,0.0
cat__user_cityid_2743.0,0.0
cat__user_cityid_2744.0,0.0
cat__user_cityid_2745.0,0.0
cat__user_cityid_2747.0,0.0
cat__user_cityid_2748.0,0.0
cat__user_cityid_2749.0,0.0
cat__user_cityid_2751.0,0.0
cat__user_cityid_2752.0,0.0
cat__user_cityid_2754.0,0.0
cat__user_cityid_2755.0,0.0
cat__user_cityid_2757.0,0.0
cat__user_cityid_2758.0,0.0
cat__user_cityid_2759.0,0.0
cat__user_cityid_2761.0,0.0
cat__user_cityid_2762.0,0.0
cat__user_cityid_2763.0,0.0
cat__user_cityid_2764.0,0.0
cat__user_cityid_2765.0,0.0
cat__user_cityid_2766.0,0.0
cat__user_cityid_2768.0,0.0
cat__user_cityid_2771.0,0.0
cat__user_cityid_2774.0,0.0
cat__user_cityid_2775.0,0.0
cat__user_cityid_2780.0,0.0
cat__user_cityid_2781.0,0.0
cat__user_cityid_2783.0,0.0
cat__user_cityid_2785.0,0.0
cat__user_cityid_2786.0,0.0
cat__user_cityid_2787.0,0.0
cat__user_cityid_2788.0,0.0
cat__user_cityid_2789.0,0.0
cat__user_cityid_2790.0,0.0
cat__user_cityid_2791.0,0.0
cat__user_cityid_2794.0,0.0
cat__user_cityid_2795.0,0.0
cat__user_cityid_2796.0,0.0
cat__user_cityid_2798.0,0.0
cat__user_cityid_2799.0,0.0
cat__user_cityid_2800.0,0.0
cat__user_cityid_2801.0,0.0
cat__user_cityid_2802.0,0.0
cat__user_cityid_2804.0,0.0
cat__user_cityid_2805.0,0.0
cat__user_cityid_2806.0,0.0
cat__user_cityid_2808.0,0.0
cat__user_cityid_2809.0,0.0
cat__user_cityid_2810.0,0.0
cat__user_cityid_2813.0,0.0
cat__user_cityid_2814.0,0.0
cat__user_cityid_2815.0,0.0
cat__user_cityid_2816.0,0.0
cat__user_cityid_2817.0,0.0
cat__user_cityid_2819.0,0.0
cat__user_cityid_2820.0,0.0
cat__user_cityid_2821.0,0.0
cat__user_cityid_2822.0,0.0
cat__user_cityid_2823.0,0.0
cat__user_cityid_2824.0,0.0
cat__user_cityid_2825.0,0.0
cat__user_cityid_2826.0,0.0
cat__user_cityid_2827.0,0.0
cat__user_cityid_2828.0,0.0
cat__user_cityid_2829.0,0.0
cat__user_cityid_2830.0,0.0
cat__user_cityid_2831.0,0.0
cat__user_cityid_2832.0,0.0
cat__user_cityid_2833.0,0.0
cat__user_cityid_2835.0,0.0
cat__user_cityid_2838.0,0.0
cat__user_cityid_2840.0,0.0
cat__user_cityid_2841.0,0.0
cat__user_cityid_2843.0,0.0
cat__user_cityid_2845.0,0.0
cat__user_cityid_2846.0,0.0
cat__user_cityid_2848.0,0.0
cat__user_cityid_2850.0,0.0
cat__user_cityid_2851.0,0.0
cat__user_cityid_2855.0,0.0
cat__user_cityid_2856.0,0.0
cat__user_cityid_2857.0,0.0
cat__user_cityid_2858.0,0.0
cat__user_cityid_2860.0,0.0
cat__user_cityid_2861.0,0.0
cat__user_cityid_2862.0,0.0
cat__user_cityid_2863.0,0.0
cat__user_cityid_2866.0,0.0
cat__user_cityid_2867.0,0.0
cat__user_cityid_2870.0,0.0
cat__user_cityid_2872.0,0.0
cat__user_cityid_2882.0,0.0
cat__user_cityid_2883.0,0.0
cat__user_cityid_2887.0,0.0
cat__user_cityid_2888.0,0.0
cat__user_cityid_2890.0,0.0
cat__user_cityid_2893.0,0.0
cat__user_cityid_2894.0,0.0
cat__user_cityid_2895.0,0.0
cat__user_cityid_2896.0,0.0
cat__user_cityid_2898.0,0.0
cat__user_cityid_2899.0,0.0
cat__user_cityid_2901.0,0.0
cat__user_cityid_2905.0,0.0
cat__user_cityid_2908.0,0.0
cat__user_cityid_2909.0,0.0
cat__user_cityid_2911.0,0.0
cat__user_cityid_2913.0,0.0
cat__user_cityid_2914.0,0.0
cat__user_cityid_2915.0,0.0
cat__user_cityid_2917.0,0.0
cat__user_cityid_2918.0,0.0
cat__user_cityid_2921.0,0.0
cat__user_cityid_2923.0,0.0
cat__user_cityid_2924.0,0.0
cat__user_cityid_2932.0,0.0
cat__user_cityid_2933.0,0.0
cat__user_cityid_2934.0,0.0
cat__user_cityid_2935.0,0.0
cat__user_cityid_2938.0,0.0
cat__user_cityid_2939.0,0.0
cat__user_cityid_2942.0,0.0
cat__user_cityid_2943.0,0.0
cat__user_cityid_2945.0,0.0
cat__user_cityid_2947.0,0.0
cat__user_cityid_2948.0,0.0
cat__user_cityid_2952.0,0.0
cat__user_cityid_2956.0,0.0
cat__user_cityid_2957.0,0.0
cat__user_cityid_2958.0,0.0
cat__user_cityid_2960.0,0.0
cat__user_cityid_2961.0,0.0
cat__user_cityid_2962.0,0.0
cat__user_cityid_2964.0,0.0
cat__user_cityid_2965.0,0.0
cat__user_cityid_2966.0,0.0
cat__user_cityid_2968.0,0.0
cat__user_cityid_2969.0,0.0
cat__user_cityid_2970.0,0.0
cat__user_cityid_2972.0,0.0
cat__user_cityid_2973.0,0.0
cat__user_cityid_2976.0,0.0
cat__user_cityid_2977.0,0.0
cat__user_cityid_2980.0,0.0
cat__user_cityid_2981.0,0.0
cat__user_cityid_2983.0,0.0
cat__user_cityid_2984.0,0.0
cat__user_cityid_2987.0,0.0
cat__user_cityid_2988.0,0.0
cat__user_cityid_2989.0,0.0
cat__user_cityid_2990.0,0.0
cat__user_cityid_2991.0,0.0
cat__user_cityid_2994.0,0.0
cat__user_cityid_2996.0,0.0
cat__user_cityid_2998.0,0.0
cat__user_cityid_2999.0,0.0
cat__user_cityid_3001.0,0.0
cat__user_cityid_3008.0,0.0
cat__user_cityid_3009.0,0.0
cat__user_cityid_3013.0,0.0
cat__user_cityid_3014.0,0.0
cat__user_cityid_3015.0,0.0
cat__user_cityid_3016.0,0.0
cat__user_cityid_3017.0,0.0
cat__user_cityid_3019.0,0.0
cat__user_cityid_3022.0,0.0
cat__user_cityid_3023.0,0.0
cat__user_cityid_3024.0,0.0
cat__user_cityid_3026.0,0.0
cat__user_cityid_3027.0,0.0
cat__user_cityid_3029.0,0.0
cat__user_cityid_3033.0,0.0
cat__user_cityid_3035.0,0.0
cat__user_cityid_3036.0,0.0
cat__user_cityid_3043.0,0.0
cat__user_cityid_3045.0,0.0
cat__user_cityid_3046.0,0.0
cat__user_cityid_3048.0,0.0
cat__user_cityid_3051.0,0.0
cat__user_cityid_3053.0,0.0
cat__user_cityid_3056.0,0.0
cat__user_cityid_3060.0,0.0
cat__user_cityid_3061.0,0.0
cat__user_cityid_3064.0,0.0
cat__user_cityid_3066.0,0.0
cat__user_cityid_3067.0,0.0
cat__user_cityid_3070.0,0.0
cat__user_cityid_3071.0,0.0
cat__user_cityid_3072.0,0.0
cat__user_cityid_3073.0,0.0
cat__user_cityid_3074.0,0.0
cat__user_cityid_3076.0,0.0
cat__user_cityid_3077.0,0.0
cat__user_cityid_3078.0,0.0
cat__user_cityid_3080.0,0.0
cat__user_cityid_3081.0,0.0
cat__user_cityid_3083.0,0.0
cat__user_cityid_3085.0,0.0
cat__user_cityid_3086.0,0.0
cat__user_cityid_3088.0,0.0
cat__user_cityid_3091.0,0.0
cat__user_cityid_3092.0,0.0
cat__user_cityid_3095.0,0.0
cat__user_cityid_3098.0,0.0
cat__user_cityid_3100.0,0.0
cat__user_cityid_3104.0,0.0
cat__user_cityid_3106.0,0.0
cat__user_cityid_3110.0,0.0
cat__user_cityid_3111.0,0.0
cat__user_cityid_3112.0,0.0
cat__user_cityid_3114.0,0.0
cat__user_cityid_3116.0,0.0
cat__user_cityid_3117.0,0.0
cat__user_cityid_3118.0,0.0
cat__user_cityid_3119.0,0.0
cat__user_cityid_3122.0,0.0
cat__user_cityid_3123.0,0.0
cat__user_cityid_3128.0,0.0
cat__user_cityid_3131.0,0.0
cat__user_cityid_3133.0,0.0
cat__user_cityid_3134.0,0.0
cat__user_cityid_3135.0,0.0
cat__user_cityid_3137.0,0.0
cat__user_cityid_3140.0,0.0
cat__user_cityid_3144.0,0.0
cat__user_cityid_3146.0,0.0
cat__user_cityid_3149.0,0.0
cat__user_cityid_3150.0,0.0
cat__user_cityid_3151.0,0.0
cat__user_cityid_3152.0,0.0
cat__user_cityid_3153.0,0.0
cat__user_cityid_3154.0,0.0
cat__user_cityid_3155.0,0.0
cat__user_cityid_3156.0,0.0
cat__user_cityid_3158.0,0.0
cat__user_cityid_3159.0,0.0
cat__user_cityid_3161.0,0.0
cat__user_cityid_3162.0,0.0
cat__user_cityid_3163.0,0.0
cat__user_cityid_3164.0,0.0
cat__user_cityid_3165.0,0.0
cat__user_cityid_3166.0,0.0
cat__user_cityid_3167.0,0.0
cat__user_cityid_3170.0,0.0
cat__user_cityid_3171.0,0.0
cat__user_cityid_3174.0,0.0
cat__user_cityid_3175.0,0.0
cat__user_cityid_3176.0,0.0
cat__user_cityid_3177.0,0.0
cat__user_cityid_3178.0,0.0
cat__user_cityid_3179.0,0.0
cat__user_cityid_3182.0,0.0
cat__user_cityid_3183.0,0.0
cat__user_cityid_3184.0,0.0
cat__user_cityid_3190.0,0.0
cat__user_cityid_3192.0,0.0
cat__user_cityid_3193.0,0.0
cat__user_cityid_3197.0,0.0
cat__user_cityid_3200.0,0.0
cat__user_cityid_3203.0,0.0
cat__user_cityid_3207.0,0.0
cat__user_cityid_3208.0,0.0
cat__user_cityid_3209.0,0.0
cat__user_cityid_3211.0,0.0
cat__user_cityid_3212.0,0.0
cat__user_cityid_3213.0,0.0
cat__user_cityid_3217.0,0.0
cat__user_cityid_3220.0,0.0
cat__user_cityid_3221.0,0.0
cat__user_cityid_3222.0,0.0
cat__user_cityid_3225.0,0.0
cat__user_cityid_3226.0,0.0
cat__user_cityid_3229.0,0.0
cat__user_cityid_3230.0,0.0
cat__user_cityid_3231.0,0.0
cat__user_cityid_3232.0,0.0
cat__user_cityid_3233.0,0.0
cat__user_cityid_3236.0,0.0
cat__user_cityid_3237.0,0.0
cat__user_cityid_3240.0,0.0
cat__user_cityid_3241.0,0.0
cat__user_cityid_3243.0,0.0
cat__user_cityid_3244.0,0.0
cat__user_cityid_3246.0,0.0
cat__user_cityid_3249.0,0.0
cat__user_cityid_3251.0,0.0
cat__user_cityid_3256.0,0.0
cat__user_cityid_3257.0,0.0
cat__user_cityid_3258.0,0.0
cat__user_cityid_3260.0,0.0
cat__user_cityid_3262.0,0.0
cat__user_cityid_3263.0,0.0
cat__user_cityid_3265.0,0.0
cat__user_cityid_3267.0,0.0
cat__user_cityid_3269.0,0.0
cat__user_cityid_3270.0,0.0
cat__user_cityid_3271.0,0.0
cat__user_cityid_3272.0,0.0
cat__user_cityid_3273.0,0.0
cat__user_cityid_3279.0,0.0
cat__user_cityid_3281.0,0.0
cat__user_cityid_3282.0,0.0
cat__user_cityid_3284.0,0.0
cat__user_cityid_3285.0,0.0
cat__user_cityid_3287.0,0.0
cat__user_cityid_3288.0,0.0
cat__user_cityid_3289.0,0.0
cat__user_cityid_3294.0,0.0
cat__user_cityid_3296.0,0.0
cat__user_cityid_3297.0,0.0
cat__user_cityid_3298.0,0.0
cat__user_cityid_3299.0,0.0
cat__user_cityid_3301.0,0.0
cat__user_cityid_3303.0,0.0
cat__user_cityid_3305.0,0.0
cat__user_cityid_3307.0,0.0
cat__user_cityid_3313.0,0.0
cat__user_cityid_3315.0,0.0
cat__user_cityid_3316.0,0.0
cat__user_cityid_3318.0,0.0
cat__user_cityid_3319.0,0.0
cat__user_cityid_3321.0,0.0
cat__user_cityid_3322.0,0.0
cat__user_cityid_3324.0,0.0
cat__user_cityid_3327.0,0.0
cat__user_cityid_3331.0,0.0
cat__user_cityid_3335.0,0.0
cat__user_cityid_3336.0,0.0
cat__user_cityid_3337.0,0.0
cat__user_cityid_3338.0,0.0
cat__user_cityid_3341.0,0.0
cat__user_cityid_3342.0,0.0
cat__user_cityid_3343.0,0.0
cat__user_cityid_3344.0,0.0
cat__user_cityid_3348.0,0.0
cat__user_cityid_3350.0,0.0
cat__user_cityid_3351.0,0.0
cat__user_cityid_3352.0,0.0
cat__user_cityid_3354.0,0.0
cat__user_cityid_3356.0,0.0
cat__user_cityid_3357.0,0.0
cat__user_cityid_3360.0,0.0
cat__user_cityid_3361.0,0.0
cat__user_cityid_3362.0,0.0
cat__user_cityid_3363.0,0.0
cat__user_cityid_3365.0,0.0
cat__user_cityid_3367.0,0.0
cat__user_cityid_3368.0,0.0
cat__user_cityid_3369.0,0.0
cat__user_cityid_3371.0,0.0
cat__user_cityid_3373.0,0.0
cat__user_cityid_3375.0,0.0
cat__user_cityid_3377.0,0.0
cat__user_cityid_3380.0,0.0
cat__user_cityid_3381.0,0.0
cat__user_cityid_3382.0,0.0
cat__user_cityid_3385.0,0.0
cat__user_cityid_3388.0,0.0
cat__user_cityid_3391.0,0.0
cat__user_cityid_3393.0,0.0
cat__user_cityid_3395.0,0.0
cat__user_cityid_3400.0,0.0
cat__user_cityid_3401.0,0.0
cat__user_cityid_3403.0,0.0
cat__user_cityid_3404.0,0.0
cat__user_cityid_3405.0,0.0
cat__user_cityid_3407.0,0.0
cat__user_cityid_3408.0,0.0
cat__user_cityid_3411.0,0.0
cat__user_cityid_3412.0,0.0
cat__user_cityid_3413.0,0.0
cat__user_cityid_3415.0,0.0
cat__user_cityid_3417.0,0.0
cat__user_cityid_3419.0,0.0
cat__user_cityid_3422.0,0.0
cat__user_cityid_3423.0,0.0
cat__user_cityid_3424.0,0.0
cat__user_cityid_3428.0,0.0
cat__user_cityid_3429.0,0.0
cat__user_cityid_3430.0,0.0
cat__user_cityid_3431.0,0.0
cat__user_cityid_3432.0,0.0
cat__user_cityid_3434.0,0.0
cat__user_cityid_3436.0,0.0
cat__user_cityid_3437.0,0.0
cat__user_cityid_3442.0,0.0
cat__user_cityid_3443.0,0.0
cat__user_cityid_3444.0,0.0
cat__user_cityid_3445.0,0.0
cat__user_cityid_3446.0,0.0
cat__user_cityid_3447.0,0.0
cat__user_cityid_3448.0,0.0
cat__user_cityid_3449.0,0.0
cat__user_cityid_3450.0,0.0
cat__user_cityid_3451.0,0.0
cat__user_cityid_3452.0,0.0
cat__user_cityid_3454.0,0.0
cat__user_cityid_3455.0,0.0
cat__user_cityid_3456.0,0.0
cat__user_cityid_3457.0,0.0
cat__user_cityid_3458.0,0.0
cat__user_cityid_3459.0,0.0
cat__user_cityid_3460.0,0.0
cat__user_cityid_3461.0,0.0
cat__user_cityid_3464.0,0.0
cat__user_cityid_3466.0,0.0
cat__user_cityid_3469.0,0.0
cat__user_cityid_3471.0,0.0
cat__user_cityid_3472.0,0.0
cat__user_cityid_3473.0,0.0
cat__user_cityid_3474.0,0.0
cat__user_cityid_3475.0,0.0
cat__user_cityid_3477.0,0.0
cat__user_cityid_3478.0,0.0
cat__user_cityid_3484.0,0.0
cat__user_cityid_3485.0,0.0
cat__user_cityid_3487.0,0.0
cat__user_cityid_3489.0,0.0
cat__user_cityid_3490.0,0.0
cat__user_cityid_3491.0,0.0
cat__user_cityid_3492.0,0.0
cat__user_cityid_3494.0,0.0
cat__user_cityid_3496.0,0.0
cat__user_cityid_3498.0,0.0
cat__user_cityid_3499.0,0.0
cat__user_cityid_3500.0,0.0
cat__user_cityid_3501.0,0.0
cat__user_cityid_3502.0,0.0
cat__user_cityid_3503.0,0.0
cat__user_cityid_3504.0,0.0
cat__user_cityid_3505.0,0.0
cat__user_cityid_3506.0,0.0
cat__user_cityid_3507.0,0.0
cat__user_cityid_3509.0,0.0
cat__user_cityid_3514.0,0.0
cat__user_cityid_3517.0,0.0
cat__user_cityid_3518.0,0.0
cat__user_cityid_3524.0,0.0
cat__user_cityid_3529.0,0.0
cat__user_cityid_3531.0,0.0
cat__user_cityid_3533.0,0.0
cat__user_cityid_3536.0,0.0
cat__user_cityid_3538.0,0.0
cat__user_cityid_3542.0,0.0
cat__user_cityid_3544.0,0.0
cat__user_cityid_3545.0,0.0
cat__user_cityid_3546.0,0.0
cat__user_cityid_3547.0,0.0
cat__user_cityid_3548.0,0.0
cat__user_cityid_3549.0,0.0
cat__user_cityid_3551.0,0.0
cat__user_cityid_3552.0,0.0
cat__user_cityid_3553.0,0.0
cat__user_cityid_3555.0,0.0
cat__user_cityid_3556.0,0.0
cat__user_cityid_3557.0,0.0
cat__user_cityid_3559.0,0.0
cat__user_cityid_3560.0,0.0
cat__user_cityid_3563.0,0.0
cat__user_cityid_3564.0,0.0
cat__user_cityid_3565.0,0.0
cat__user_cityid_3566.0,0.0
cat__user_cityid_3567.0,0.0
cat__user_cityid_3571.0,0.0
cat__user_cityid_3572.0,0.0
cat__user_cityid_3573.0,0.0
cat__user_cityid_3574.0,0.0
cat__user_cityid_3575.0,0.0
cat__user_cityid_3577.0,0.0
cat__user_cityid_3578.0,0.0
cat__user_cityid_3579.0,0.0
cat__user_cityid_3581.0,0.0
cat__user_cityid_3583.0,0.0
cat__user_cityid_3586.0,0.0
cat__user_cityid_3587.0,0.0
cat__user_cityid_3588.0,0.0
cat__user_cityid_3590.0,0.0
cat__user_cityid_3593.0,0.0
cat__user_cityid_3595.0,0.0
cat__user_cityid_3597.0,0.0
cat__user_cityid_3600.0,0.0
cat__user_cityid_3602.0,0.0
cat__user_cityid_3604.0,0.0
cat__user_cityid_3605.0,0.0
cat__user_cityid_3607.0,0.0
cat__user_cityid_3609.0,0.0
cat__user_cityid_3610.0,0.0
cat__user_cityid_3611.0,0.0
cat__user_cityid_3612.0,0.0
cat__user_cityid_3614.0,0.0
cat__user_cityid_3618.0,0.0
cat__user_cityid_3619.0,0.0
cat__user_cityid_3620.0,0.0
cat__user_cityid_3627.0,0.0
cat__user_cityid_3628.0,0.0
cat__user_cityid_3629.0,0.0
cat__user_cityid_3631.0,0.0
cat__user_cityid_3632.0,0.0
cat__user_cityid_3633.0,0.0
cat__user_cityid_3638.0,0.0
cat__user_cityid_3640.0,0.0
cat__user_cityid_3643.0,0.0
cat__user_cityid_3644.0,0.0
cat__user_cityid_3645.0,0.0
cat__user_cityid_3646.0,0.0
cat__user_cityid_3647.0,0.0
cat__user_cityid_3649.0,0.0
cat__user_cityid_3651.0,0.0
cat__user_cityid_3652.0,0.0
cat__user_cityid_3653.0,0.0
cat__user_cityid_3656.0,0.0
cat__user_cityid_3657.0,0.0
cat__user_cityid_3658.0,0.0
cat__user_cityid_3659.0,0.0
cat__user_cityid_3661.0,0.0
cat__user_cityid_3662.0,0.0
cat__user_cityid_3663.0,0.0
cat__user_cityid_3666.0,0.0
cat__user_cityid_3667.0,0.0
cat__user_cityid_3668.0,0.0
cat__user_cityid_3669.0,0.0
cat__user_cityid_3671.0,0.0
cat__user_cityid_3674.0,0.0
cat__user_cityid_3676.0,0.0
cat__user_cityid_3677.0,0.0
cat__user_cityid_3678.0,0.0
cat__user_cityid_3681.0,0.0
cat__user_cityid_3682.0,0.0
cat__user_cityid_3683.0,0.0
cat__user_cityid_3684.0,0.0
cat__user_cityid_3687.0,0.0
cat__user_cityid_3688.0,0.0
cat__user_cityid_3689.0,0.0
cat__user_cityid_3690.0,0.0
cat__user_cityid_3693.0,0.0
cat__user_cityid_3694.0,0.0
cat__user_cityid_3696.0,0.0
cat__user_cityid_3699.0,0.0
cat__user_cityid_3700.0,0.0
cat__user_cityid_3702.0,0.0
cat__user_cityid_3703.0,0.0
cat__user_cityid_3705.0,0.0
cat__user_cityid_3707.0,0.0
cat__user_cityid_3708.0,0.0
cat__user_cityid_3709.0,0.0
cat__user_cityid_3710.0,0.0
cat__user_cityid_3712.0,0.0
cat__user_cityid_3713.0,0.0
cat__user_cityid_3714.0,0.0
cat__user_cityid_3715.0,0.0
cat__user_cityid_3716.0,0.0
cat__user_cityid_3717.0,0.0
cat__user_cityid_3719.0,0.0
cat__user_cityid_3723.0,0.0
cat__user_cityid_3724.0,0.0
